t,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20
1.66400000e+00,0.00000000e+00,1.05986138e-23,2.25452949e-23,3.69297196e-23,5.27285340e-23,6.58604478e-23,7.29463127e-23,7.73697413e-23,8.82443044e-23,1.08746240e-22,1.28409005e-22,1.36754182e-22,1.42347863e-22,1.58265283e-22,1.72824848e-22,1.76393182e-22,1.90519442e-22,2.07961259e-22,2.14677105e-22,2.33326403e-22,2.40955533e-22
1.67200000e+00,0.00000000e+00,1.11494556e-23,2.30142163e-23,3.66999104e-23,5.18350769e-23,6.49258603e-23,7.24518203e-23,7.71038389e-23,8.76534075e-23,1.07737001e-22,1.27374459e-22,1.35729121e-22,1.40894066e-22,1.56555447e-22,1.71600632e-22,1.75443580e-22,1.89251281e-22,2.06622049e-22,2.12936398e-22,2.31126746e-22,2.38647647e-22
1.68000000e+00,0.00000000e+00,1.16860785e-23,2.34531077e-23,3.64232652e-23,5.08877219e-23,6.39602402e-23,7.19845608e-23,7.69241013e-23,8.71536774e-23,1.06760212e-22,1.26310165e-22,1.34665697e-22,1.39424613e-22,1.54837070e-22,1.70376632e-22,1.74521731e-22,1.88015204e-22,2.05302607e-22,2.11214620e-22,2.28935771e-22,2.36349686e-22
1.68800000e+00,0.00000000e+00,1.22034402e-23,2.38568640e-23,3.60994298e-23,4.98905402e-23,6.29670866e-23,7.15432368e-23,7.68253616e-23,8.67406048e-23,1.05815113e-22,1.25218863e-22,1.33568947e-22,1.37945651e-22,1.53114254e-22,1.69151280e-22,1.73621118e-22,1.86803845e-22,2.03998106e-22,2.09512015e-22,2.26758703e-22,2.34068760e-22
1.69600000e+00,0.00000000e+00,1.26972857e-23,2.42217259e-23,3.57295639e-23,4.88488205e-23,6.19503820e-23,7.11260765e-23,7.68012183e-23,8.64082952e-23,1.04900051e-22,1.24103110e-22,1.32444213e-22,1.36463815e-22,1.51391615e-22,1.67923449e-22,1.72735490e-22,1.85609942e-22,2.02703685e-22,2.07828660e-22,2.24600509e-22,2.31811677e-22
1.70400000e+00,0.00000000e+00,1.31641541e-23,2.45452649e-23,3.53162894e-23,4.77690048e-23,6.09145724e-23,7.07308930e-23,7.68441559e-23,8.61495838e-23,1.04012523e-22,1.22965240e-22,1.31297030e-22,1.34986089e-22,1.49674193e-22,1.66692448e-22,1.71858944e-22,1.84426445e-22,2.01414541e-22,2.06164478e-22,2.22465834e-22,2.29584857e-22
1.71200000e+00,0.00000000e+00,1.36013591e-23,2.48263280e-23,3.48635934e-23,4.66585880e-23,5.98645268e-23,7.03551462e-23,7.69456839e-23,8.59561802e-23,1.03149256e-22,1.21807336e-22,1.30133009e-22,1.33519668e-22,1.47967347e-22,1.65458006e-22,1.70985991e-22,1.83246627e-22,2.00126000e-22,2.04519254e-22,2.20358954e-22,2.27394259e-22
1.72000000e+00,0.00000000e+00,1.40069491e-23,2.50649444e-23,3.43766887e-23,4.55259817e-23,5.88054777e-23,6.99960037e-23,7.70964948e-23,8.58188405e-23,1.02306305e-22,1.20631225e-22,1.28957748e-22,1.32071822e-22,1.46276648e-22,1.64220238e-22,1.70111606e-22,1.82064166e-22,1.98833596e-22,2.02892650e-22,2.18283729e-22,2.25245303e-22
1.72800000e+00,0.00000000e+00,1.43796470e-23,2.52621989e-23,3.38618385e-23,4.43803480e-23,5.77429458e-23,6.96504020e-23,7.72866345e-23,8.57275597e-23,1.01479184e-22,1.19438496e-22,1.27776749e-22,1.30649768e-22,1.44607771e-22,1.62979610e-22,1.69231266e-22,1.80873226e-22,1.97533131e-22,2.01284218e-22,2.16243569e-22,2.23142819e-22
1.73600000e+00,0.00000000e+00,1.47187735e-23,2.54200791e-23,3.33261503e-23,4.32314093e-23,5.66826497e-23,6.93151064e-23,7.75056825e-23,8.56717823e-23,1.00663008e-22,1.18230529e-22,1.26595344e-22,1.29260545e-22,1.42966383e-22,1.61736890e-22,1.68340973e-22,1.79668518e-22,1.96220731e-22,1.99693420e-22,2.14241401e-22,2.21090997e-22
1.74400000e+00,0.00000000e+00,1.50241583e-23,2.55413015e-23,3.27773490e-23,4.20892396e-23,5.56304061e-23,6.89867690e-23,7.77429389e-23,8.56406233e-23,9.98526507e-23,1.17008545e-22,1.25418640e-22,1.27910900e-22,1.41358033e-22,1.60493091e-22,1.67437266e-22,1.78445353e-22,1.94892900e-22,1.98119640e-22,2.12279653e-22,2.19093346e-22
1.75200000e+00,0.00000000e+00,1.52960426e-23,2.56291232e-23,3.22235348e-23,4.09640455e-23,5.45920236e-23,6.86619854e-23,7.79876129e-23,8.56230950e-23,9.90429127e-23,1.15773658e-22,1.24251468e-22,1.26607180e-22,1.39788043e-22,1.59249412e-22,1.66517223e-22,1.77199678e-22,1.93546555e-22,1.96562202e-22,2.10360235e-22,2.17152674e-22
1.76000000e+00,0.00000000e+00,1.55349768e-23,2.56871487e-23,3.16729361e-23,3.98659429e-23,5.35731940e-23,6.83373492e-23,7.82290107e-23,8.56083340e-23,9.82286897e-23,1.14526937e-22,1.23098347e-22,1.25355231e-22,1.38261403e-22,1.58007175e-22,1.65578447e-22,1.75928102e-22,1.92179061e-22,1.95020390e-22,2.08484541e-22,2.15271070e-22
1.76800000e+00,0.00000000e+00,1.57417180e-23,2.57191353e-23,3.11336652e-23,3.88047381e-23,5.25793857e-23,6.80095047e-23,7.84567175e-23,8.55858221e-23,9.74051377e-23,1.13269471e-22,1.21963445e-22,1.24160309e-22,1.36782672e-22,1.56767756e-22,1.64619050e-22,1.74627913e-22,1.90788260e-22,1.93493463e-22,2.06653447e-22,2.13449905e-22
1.77600000e+00,0.00000000e+00,1.59171307e-23,2.57288077e-23,3.06134840e-23,3.77897195e-23,5.16157431e-23,6.76751981e-23,7.86607717e-23,8.55455962e-23,9.65678310e-23,1.12002430e-22,1.20850561e-22,1.23026998e-22,1.35355890e-22,1.55532522e-22,1.63637628e-22,1.73297083e-22,1.89372486e-22,1.91980674e-22,2.04867331e-22,2.11689842e-22
1.78400000e+00,0.00000000e+00,1.60620948e-23,2.57196856e-23,3.01195888e-23,3.68294653e-23,5.06869950e-23,6.73313268e-23,7.88318266e-23,8.54784423e-23,9.57129054e-23,1.10727118e-22,1.19763090e-22,1.21959137e-22,1.33984484e-22,1.54302760e-22,1.62633226e-22,1.71934262e-22,1.87930580e-22,1.90481293e-22,2.03126088e-22,2.09990854e-22
1.79200000e+00,0.00000000e+00,1.61774233e-23,2.56949297e-23,2.96584183e-23,3.59316743e-23,4.97973752e-23,6.69749855e-23,7.89612979e-23,8.53760681e-23,9.48371845e-23,1.09445025e-22,1.18704011e-22,1.20959757e-22,1.32671204e-22,1.53079625e-22,1.61605302e-22,1.70538768e-22,1.86461899e-22,1.88994628e-22,2.01429164e-22,2.08352260e-22
1.80000000e+00,0.00000000e+00,1.62637934e-23,2.56572130e-23,2.92354916e-23,3.51030233e-23,4.89505583e-23,6.66035115e-23,7.90414924e-23,8.52312519e-23,9.39382839e-23,1.08157859e-22,1.17675860e-22,1.20031029e-22,1.31418049e-22,1.51864074e-22,1.60553694e-22,1.69110570e-22,1.84966316e-22,1.87520042e-22,1.99775589e-22,2.06772764e-22
1.80800000e+00,0.00000000e+00,1.63216915e-23,2.56086175e-23,2.88552798e-23,3.43490537e-23,4.81496104e-23,6.62145245e-23,7.90657183e-23,8.50379634e-23,9.30146913e-23,1.06867571e-22,1.16680715e-22,1.19174220e-22,1.30226225e-22,1.50656824e-22,1.59478576e-22,1.67650260e-22,1.83444214e-22,1.86056979e-22,1.98164019e-22,2.05250503e-22
1.81600000e+00,0.00000000e+00,1.63513747e-23,2.55505616e-23,2.85211136e-23,3.36740912e-23,4.73969582e-23,6.58059648e-23,7.90283721e-23,8.47914548e-23,9.20658207e-23,1.05576368e-22,1.15720179e-22,1.18389664e-22,1.29096100e-22,1.49458312e-22,1.58380424e-22,1.66159029e-22,1.81896485e-22,1.84604981e-22,1.96592780e-22,2.03783107e-22
1.82400000e+00,0.00000000e+00,1.63528492e-23,2.54837573e-23,2.82351276e-23,3.30811975e-23,4.66943738e-23,6.53761250e-23,7.89250033e-23,8.44883199e-23,9.10920387e-23,1.04286701e-22,1.14795358e-22,1.17676744e-22,1.28027187e-22,1.48268659e-22,1.57259977e-22,1.64638629e-22,1.80324506e-22,1.83163705e-22,1.95059916e-22,2.02367751e-22
1.83200000e+00,0.00000000e+00,1.63258650e-23,2.54081989e-23,2.79982435e-23,3.25721551e-23,4.60429764e-23,6.49236770e-23,7.87523540e-23,8.41265215e-23,9.00946635e-23,1.03001252e-22,1.13906854e-22,1.17033888e-22,1.27018137e-22,1.47087659e-22,1.56118205e-22,1.63091340e-22,1.78730129e-22,1.81732941e-22,1.93563236e-22,2.01001223e-22
1.84000000e+00,0.00000000e+00,1.62699276e-23,2.53231803e-23,2.78101876e-23,3.21474836e-23,4.54432498e-23,6.44476920e-23,7.85083746e-23,8.37053864e-23,8.90759373e-23,1.01722905e-22,1.13054746e-22,1.16458578e-22,1.26066749e-22,1.45914766e-22,1.54956283e-22,1.61519932e-22,1.77115652e-22,1.80312622e-22,1.92100365e-22,1.99679984e-22
1.84800000e+00,0.00000000e+00,1.61843237e-23,2.52273413e-23,2.76695431e-23,3.18064843e-23,4.48950723e-23,6.39476535e-23,7.81922136e-23,8.32255699e-23,8.80389734e-23,1.00454695e-22,1.12238589e-22,1.15947376e-22,1.25170001e-22,1.44749107e-22,1.53775563e-22,1.59927620e-22,1.75483791e-22,1.78902830e-22,1.90668783e-22,1.98400230e-22
1.85600000e+00,0.00000000e+00,1.60681616e-23,2.51187376e-23,2.75738326e-23,3.15473116e-23,4.43977583e-23,6.34234616e-23,7.78041853e-23,8.26889908e-23,8.69876805e-23,9.91997652e-23,1.11457410e-22,1.15495964e-22,1.24324096e-22,1.43589496e-22,1.52577556e-22,1.58318023e-22,1.73837645e-22,1.77503800e-22,1.89265872e-22,1.97157949e-22
1.86400000e+00,0.00000000e+00,1.59204224e-23,2.49949326e-23,2.75196265e-23,3.13670660e-23,4.39501097e-23,6.28754291e-23,7.73457131e-23,8.20987393e-23,8.59266662e-23,9.79613032e-23,1.10709714e-22,1.15099201e-22,1.23524526e-22,1.42434467e-22,1.51363921e-22,1.56695120e-22,1.72180657e-22,1.76115911e-22,1.87888947e-22,1.95948976e-22
1.87200000e+00,0.00000000e+00,1.57400204e-23,2.48531069e-23,2.75026727e-23,3.12619056e-23,4.35504724e-23,6.23042686e-23,7.68192531e-23,8.14589620e-23,8.48611244e-23,9.67424789e-23,1.09993496e-22,1.14751195e-22,1.22766153e-22,1.41282321e-22,1.50136447e-22,1.55063203e-22,1.70516568e-22,1.74739682e-22,1.86535294e-22,1.94769043e-22
1.88000000e+00,0.00000000e+00,1.55258707e-23,2.46901803e-23,2.75180436e-23,3.12271713e-23,4.31967980e-23,6.17110699e-23,7.62281984e-23,8.07747263e-23,8.37967094e-23,9.55463798e-23,1.09306262e-22,1.14445390e-22,1.22043308e-22,1.40131174e-22,1.48897055e-22,1.53426824e-22,1.68849366e-22,1.73375752e-22,1.85202185e-22,1.93613818e-22
1.88800000e+00,0.00000000e+00,1.52769602e-23,2.45029421e-23,2.75602935e-23,3.12575212e-23,4.28867066e-23,6.10972698e-23,7.55767677e-23,8.00518689e-23,8.27394002e-23,9.43759460e-23,1.08645064e-22,1.14174666e-22,1.21349894e-22,1.38979025e-22,1.47647791e-22,1.51790753e-22,1.67183231e-22,1.72024858e-22,1.83886908e-22,1.92478947e-22
1.89600000e+00,0.00000000e+00,1.49924204e-23,2.42881857e-23,2.76236225e-23,3.13470702e-23,4.26175491e-23,6.04646127e-23,7.48698808e-23,7.92968323e-23,8.16953602e-23,9.32339094e-23,1.08006538e-22,1.13931456e-22,1.20679511e-22,1.37823824e-22,1.46390825e-22,1.50159919e-22,1.65522479e-22,1.70687808e-22,1.82586771e-22,1.91360085e-22
1.90400000e+00,0.00000000e+00,1.46715990e-23,2.40428424e-23,2.77020406e-23,3.14895299e-23,4.23864672e-23,5.98151048e-23,7.41130242e-23,7.85164945e-23,8.06707955e-23,9.21227370e-23,1.07386954e-22,1.13707865e-22,1.20025585e-22,1.36663545e-22,1.45128452e-22,1.48539358e-22,1.63871497e-22,1.69365452e-22,1.81299116e-22,1.90252917e-22
1.91200000e+00,0.00000000e+00,1.43141280e-23,2.37641099e-23,2.77895287e-23,3.16783470e-23,4.21904497e-23,5.91509618e-23,7.33121110e-23,7.77179950e-23,7.96718152e-23,9.10445821e-23,1.06782277e-22,1.13495804e-22,1.19381496e-22,1.35496261e-22,1.43863090e-22,1.46934159e-22,1.62234677e-22,1.68058641e-22,1.80021321e-22,1.89153189e-22
1.92000000e+00,0.00000000e+00,1.39199856e-23,2.34495729e-23,2.78801916e-23,3.19068337e-23,4.20263835e-23,5.84745527e-23,7.24733379e-23,7.69085626e-23,7.87042981e-23,9.00012437e-23,1.06188232e-22,1.13287126e-22,1.18740721e-22,1.34320222e-22,1.42597277e-22,1.45349407e-22,1.60616351e-22,1.66768196e-22,1.78750804e-22,1.88056719e-22
1.92800000e+00,0.00000000e+00,1.34895507e-23,2.30973110e-23,2.79683982e-23,3.21682903e-23,4.18910989e-23,5.77883404e-23,7.16030430e-23,7.60953489e-23,7.77737686e-23,8.89941358e-23,1.05600381e-22,1.13073765e-22,1.18096960e-22,1.33133926e-22,1.41333670e-22,1.43790121e-22,1.59020724e-22,1.65494867e-22,1.77485021e-22,1.86959421e-22
1.93600000e+00,0.00000000e+00,1.30236484e-23,2.27059927e-23,2.80489081e-23,3.24561166e-23,4.17814087e-23,5.70948215e-23,7.07075684e-23,7.52852710e-23,7.68852844e-23,8.80242665e-23,1.05014198e-22,1.12847873e-22,1.17444270e-22,1.31936183e-22,1.40075028e-22,1.42261197e-22,1.57451807e-22,1.64239298e-22,1.76221470e-22,1.85857317e-22
1.94400000e+00,0.00000000e+00,1.25235836e-23,2.22749511e-23,2.81169798e-23,3.27639099e-23,4.16941415e-23,5.63964669e-23,6.97931301e-23,7.44848669e-23,7.60433384e-23,8.70922280e-23,1.04425154e-22,1.12601956e-22,1.16777180e-22,1.30726170e-22,1.38824202e-22,1.40767345e-22,1.55913353e-22,1.63001994e-22,1.74957693e-22,1.84746564e-22
1.95200000e+00,0.00000000e+00,1.19911645e-23,2.18042424e-23,2.81684601e-23,3.30855489e-23,4.16261684e-23,5.56956655e-23,6.88656990e-23,7.37001670e-23,7.52517769e-23,8.61981972e-23,1.03828798e-22,1.12328996e-22,1.16090804e-22,1.29503484e-22,1.37584114e-22,1.39313030e-22,1.54408795e-22,1.61783287e-22,1.73691278e-22,1.83623467e-22
1.96000000e+00,0.00000000e+00,1.14287128e-23,2.12946828e-23,2.81998533e-23,3.34152638e-23,4.15744250e-23,5.49946725e-23,6.79308948e-23,7.29365837e-23,7.45137349e-23,8.53419462e-23,1.03220843e-22,1.12022569e-22,1.15380927e-22,1.28268167e-22,1.36357728e-22,1.37902409e-22,1.52941192e-22,1.60583318e-22,1.72419878e-22,1.82484509e-22
1.96800000e+00,0.00000000e+00,1.08390617e-23,2.07478670e-23,2.82083693e-23,3.37476904e-23,4.15359277e-23,5.42955632e-23,6.69938950e-23,7.21988211e-23,7.38315895e-23,8.45228614e-23,1.02597239e-22,1.11676945e-22,1.14644089e-22,1.27020731e-22,1.35148015e-22,1.36539271e-22,1.51513174e-22,1.59402013e-22,1.71141219e-22,1.81326382e-22
1.97600000e+00,0.00000000e+00,1.02255420e-23,2.01661655e-23,2.81919511e-23,3.40779102e-23,4.15077868e-23,5.36001955e-23,6.60593618e-23,7.14908060e-23,7.32069318e-23,8.37399717e-23,1.01954252e-22,1.11287179e-22,1.13877635e-22,1.25762161e-22,1.33957917e-22,1.35226984e-22,1.50126900e-22,1.58239075e-22,1.69853123e-22,1.80146017e-22
1.98400000e+00,0.00000000e+00,9.59195551e-24,1.95527022e-23,2.81492816e-23,3.44014769e-23,4.14872163e-23,5.29101802e-23,6.51313861e-23,7.08156408e-23,7.26405566e-23,8.29919831e-23,1.01288531e-22,1.10849175e-22,1.13079758e-22,1.24493904e-22,1.32790300e-22,1.33968435e-22,1.48784024e-22,1.57093981e-22,1.68553538e-22,1.78940627e-22
1.99200000e+00,0.00000000e+00,8.94253762e-24,1.89113138e-23,2.80797716e-23,3.47144290e-23,4.14715409e-23,5.22268610e-23,6.42134510e-23,7.01755783e-23,7.21324693e-23,8.22773192e-23,1.00597164e-22,1.10359742e-22,1.12249512e-22,1.23217846e-22,1.31647900e-22,1.32765980e-22,1.47485664e-22,1.55965987e-22,1.67240568e-22,1.77707748e-22
2.00000000e+00,0.00000000e+00,8.28190950e-24,1.82464925e-23,2.79835303e-23,3.50132910e-23,4.14582018e-23,5.15513045e-23,6.33084131e-23,6.95720185e-23,7.16819095e-23,8.15941656e-23,9.98777287e-23,1.09816620e-22,1.11386808e-22,1.21936271e-22,1.30533272e-22,1.31621405e-22,1.46232382e-22,1.54854140e-22,1.65912512e-22,1.76445289e-22
