t,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20
1.67200000e+00,0.00000000e+00,1.15700945e-05,4.62013960e-05,1.03645485e-04,1.83511823e-04,2.85163306e-04,4.07664967e-04,5.50053928e-04,7.11339350e-04,8.90098622e-04,1.08474991e-03,1.29402813e-03,1.51643841e-03,1.75014631e-03,1.99357072e-03,2.24507261e-03,2.50310659e-03,2.76623741e-03,3.03286046e-03,3.30163793e-03,3.57138107e-03
1.68000000e+00,0.00000000e+00,1.09226038e-05,4.37161286e-05,9.82514814e-05,1.74225993e-04,2.71108191e-04,3.88078088e-04,5.24260631e-04,6.78743742e-04,8.50194495e-04,1.03710735e-03,1.23827987e-03,1.45228181e-03,1.67733404e-03,1.91191097e-03,2.15442595e-03,2.40336125e-03,2.65731067e-03,2.91470360e-03,3.17423164e-03,3.43472095e-03
1.68800000e+00,0.00000000e+00,1.02818276e-05,4.12546806e-05,9.29049264e-05,1.65014863e-04,2.57156586e-04,3.68623280e-04,4.98625448e-04,6.46328106e-04,8.10488321e-04,9.89677165e-04,1.18275342e-03,1.38835095e-03,1.60474760e-03,1.83047462e-03,2.06399778e-03,2.30382657e-03,2.54858430e-03,2.79673622e-03,3.04700472e-03,3.29823077e-03
1.69600000e+00,0.00000000e+00,9.64920049e-06,3.88223797e-05,8.76171538e-05,1.55897813e-04,2.43337811e-04,3.49341406e-04,4.73202145e-04,6.14160276e-04,7.71062949e-04,9.42558011e-04,1.12756400e-03,1.32477828e-03,1.53253713e-03,1.74942971e-03,1.97397423e-03,2.20470700e-03,2.44028131e-03,2.67919992e-03,2.92021727e-03,3.16218901e-03
1.70400000e+00,0.00000000e+00,9.02613102e-06,3.64244731e-05,8.23993555e-05,1.46894015e-04,2.29680898e-04,3.30272944e-04,4.48044017e-04,5.82307548e-04,7.32000627e-04,8.95847897e-04,1.07282614e-03,1.26169555e-03,1.46085204e-03,1.66894354e-03,1.88454064e-03,2.10620620e-03,2.33262393e-03,2.56233561e-03,2.79412869e-03,3.02687346e-03
1.71200000e+00,0.00000000e+00,8.41399684e-06,3.40661123e-05,7.72625531e-05,1.38022386e-04,2.16214514e-04,3.11457891e-04,4.23203753e-04,5.50836499e-04,6.93382789e-04,8.49643926e-04,1.01865339e-03,1.19923343e-03,1.38984061e-03,1.58918225e-03,1.79588114e-03,2.00852656e-03,2.22583312e-03,2.44638285e-03,2.66899698e-03,2.89256045e-03
1.72000000e+00,0.00000000e+00,7.81414056e-06,3.17523389e-05,7.22175698e-05,1.29301536e-04,2.02966894e-04,2.92935655e-04,3.98733303e-04,5.19812825e-04,6.55289855e-04,8.04042055e-04,9.65158034e-04,1.13752123e-03,1.31964964e-03,1.51031034e-03,1.70817815e-03,1.91186871e-03,2.12012798e-03,2.33157924e-03,2.54507812e-03,2.75952419e-03
1.72800000e+00,0.00000000e+00,7.22786591e-06,2.94880712e-05,6.72750033e-05,1.20749732e-04,1.89965769e-04,2.74744958e-04,3.74683740e-04,4.89301174e-04,6.17801025e-04,7.59136855e-04,9.12450803e-04,1.07668655e-03,1.25042406e-03,1.43249033e-03,1.62161192e-03,1.81643097e-03,2.01572518e-03,2.21815987e-03,2.42262542e-03,2.62803607e-03
1.73600000e+00,0.00000000e+00,6.65643421e-06,2.72780919e-05,6.24451993e-05,1.12384842e-04,1.77238294e-04,2.56923738e-04,3.51105137e-04,4.59364976e-04,5.80994080e-04,7.15021271e-04,8.60640593e-04,1.01685495e-03,1.18230659e-03,1.35588229e-03,1.53636012e-03,1.72240886e-03,1.91283845e-03,2.10635669e-03,2.30188887e-03,2.49836398e-03
1.74400000e+00,0.00000000e+00,6.10106120e-06,2.51270358e-05,5.77382261e-05,1.04224295e-04,1.64810980e-04,2.39509051e-04,3.28046437e-04,4.30066290e-04,5.44945186e-04,6.71786391e-04,8.09834198e-04,9.58149637e-04,1.11543732e-03,1.28064347e-03,1.45259733e-03,1.62999466e-03,1.81167800e-03,1.99639791e-03,2.18311450e-03,2.37077164e-03
1.75200000e+00,0.00000000e+00,5.56291427e-06,2.30393795e-05,5.31638495e-05,9.62850391e-05,1.52709630e-04,2.22536979e-04,3.05555326e-04,4.01465643e-04,5.09728704e-04,6.29521214e-04,7.60136035e-04,9.00691157e-04,1.04995342e-03,1.20692789e-03,1.37049465e-03,1.53937685e-03,1.71245000e-03,1.88850743e-03,2.06654376e-03,2.24551793e-03
1.76000000e+00,0.00000000e+00,5.04310994e-06,2.10194304e-05,4.87315092e-05,8.85834936e-05,1.40959268e-04,2.06042535e-04,2.83678117e-04,3.73621877e-04,4.75417001e-04,5.88312427e-04,7.11647879e-04,8.44597079e-04,9.85988723e-04,1.13488596e-03,1.29021925e-03,1.45073967e-03,1.61535608e-03,1.78290428e-03,1.95241293e-03,2.12285623e-03
1.76800000e+00,0.00000000e+00,4.54271167e-06,1.90713176e-05,4.44502963e-05,8.11355112e-05,1.29584076e-04,1.90059575e-04,2.62459631e-04,3.46592005e-04,4.42080267e-04,5.48244188e-04,6.64468610e-04,7.89981703e-04,9.23673462e-04,1.06466408e-03,1.21193395e-03,1.36426268e-03,1.52059279e-03,1.67980206e-03,1.84095250e-03,2.00303381e-03
1.77600000e+00,0.00000000e+00,4.06272793e-06,1.71989831e-05,4.03289307e-05,7.39563354e-05,1.18607334e-04,1.74620713e-04,2.41943081e-04,3.20431062e-04,4.09786342e-04,5.09397909e-04,6.18693957e-04,7.36955770e-04,8.63133877e-04,9.96404284e-04,1.13579679e-03,1.28012026e-03,1.42835110e-03,1.57940838e-03,1.73238658e-03,1.88629118e-03
1.78400000e+00,0.00000000e+00,3.60411058e-06,1.54061732e-05,3.63757407e-05,6.70605623e-05,1.08051357e-04,1.59757234e-04,2.22169971e-04,2.95191972e-04,3.78600540e-04,4.71852054e-04,5.74416260e-04,6.85626176e-04,8.04491923e-04,9.30243885e-04,1.06196070e-03,1.19848120e-03,1.33881594e-03,1.48192436e-03,1.62693237e-03,1.77286153e-03
1.79200000e+00,0.00000000e+00,3.16775338e-06,1.36964315e-05,3.25986423e-05,6.04621023e-05,9.79374366e-05,1.45499021e-04,2.03179981e-04,2.70925411e-04,3.48585488e-04,4.35681940e-04,5.31724232e-04,6.36095703e-04,7.47864955e-04,8.66315122e-04,9.90573027e-04,1.11950827e-03,1.25216572e-03,1.38754410e-03,1.52479957e-03,1.66297006e-03
1.80000000e+00,0.00000000e+00,2.75449080e-06,1.20730912e-05,2.90051209e-05,5.41741442e-05,8.82857881e-05,1.31874470e-04,1.85010879e-04,2.47679683e-04,3.19800965e-04,4.00959544e-04,4.90702736e-04,5.88462760e-04,6.93365431e-04,8.04744823e-04,9.21775221e-04,1.04335779e-03,1.16857186e-03,1.29645419e-03,1.42618986e-03,1.55683351e-03
1.80800000e+00,0.00000000e+00,2.36509690e-06,1.05392690e-05,2.56022127e-05,4.82091208e-05,7.91154959e-05,1.18910425e-04,1.67698418e-04,2.25500596e-04,2.92303754e-04,3.67753322e-04,4.51432569e-04,5.42821132e-04,6.41100629e-04,7.45654094e-04,8.55702459e-04,9.70179260e-04,1.08819838e-03,1.20883323e-03,1.33129640e-03,1.45465954e-03
1.81600000e+00,0.00000000e+00,2.00028447e-06,9.09785906e-06,2.23964877e-05,4.25786762e-05,7.04444641e-05,1.06632108e-04,1.51276249e-04,2.04431349e-04,2.66147495e-04,3.36128031e-04,4.13990257e-04,4.99259744e-04,5.91172374e-04,6.89158003e-04,7.92483305e-04,9.00114970e-04,1.01120148e-03,1.12485140e-03,1.24030334e-03,1.35664624e-03
1.82400000e+00,0.00000000e+00,1.66070419e-06,7.75152741e-06,1.93940339e-05,3.72936353e-05,6.22893695e-05,9.50630547e-05,1.35775841e-04,1.84512423e-04,2.41382548e-04,3.06144573e-04,3.78447864e-04,4.57862432e-04,5.43676779e-04,6.35365294e-04,7.32239384e-04,8.33299637e-04,9.37729132e-04,1.04467002e-03,1.15338533e-03,1.26298162e-03
1.83200000e+00,0.00000000e+00,1.34694397e-06,6.50270683e-06,1.66004425e-05,3.23639749e-05,5.46656186e-05,8.42250540e-05,1.21226397e-04,1.65781480e-04,2.18055869e-04,2.77859829e-04,3.44872802e-04,4.18707737e-04,4.98704007e-04,5.84378111e-04,6.75085075e-04,7.69860068e-04,8.67920714e-04,9.68441115e-04,1.07070712e-03,1.17384313e-03
1.84000000e+00,0.00000000e+00,1.05952838e-06,5.35359223e-06,1.40207938e-05,2.77987976e-05,4.75873070e-05,7.41380954e-05,1.07654785e-04,1.48273265e-04,1.96210886e-04,2.51326520e-04,3.13327667e-04,3.81868705e-04,4.56338038e-04,5.36291738e-04,6.21127219e-04,7.09914836e-04,8.01906655e-04,8.96307067e-04,9.92423102e-04,1.08939722e-03
1.84800000e+00,0.00000000e+00,7.98918073e-07,4.30613643e-06,1.16596447e-05,2.36063073e-05,4.10671826e-05,6.48203179e-05,9.50854700e-05,1.32019524e-04,1.75887392e-04,2.26593072e-04,2.83870079e-04,3.47412699e-04,4.16656460e-04,4.91194357e-04,5.70464847e-04,6.53573980e-04,7.39808106e-04,8.28400235e-04,9.18676938e-04,1.00979890e-03
1.85600000e+00,0.00000000e+00,5.65509423e-07,3.36204634e-06,9.52101738e-06,1.97937876e-05,3.51166127e-05,5.62879645e-05,8.35404540e-05,1.17048917e-04,1.57121438e-04,2.03703491e-04,2.56552533e-04,3.15401235e-04,3.79730273e-04,4.49166825e-04,5.23188929e-04,6.00938724e-04,6.81736633e-04,7.64842627e-04,8.49601195e-04,9.35191373e-04
1.86400000e+00,0.00000000e+00,3.59634094e-07,2.52277956e-06,7.60838899e-06,1.63675819e-05,2.97455545e-05,4.85553419e-05,7.30392207e-05,1.03386951e-04,1.39945244e-04,1.82697248e-04,2.31422270e-04,2.85889828e-04,3.45623711e-04,4.10282468e-04,4.79382139e-04,5.52101222e-04,6.27793935e-04,7.05745590e-04,7.85317007e-04,8.65705625e-04
1.87200000e+00,0.00000000e+00,1.81558740e-07,1.78954140e-06,5.92468269e-06,1.33330767e-05,2.49625293e-05,4.16347851e-05,6.35986881e-05,9.10559134e-05,1.24387116e-04,1.63609183e-04,2.08521155e-04,2.58927846e-04,3.14394076e-04,3.74606894e-04,4.39118646e-04,5.07144319e-04,5.78071588e-04,6.51209532e-04,7.25933767e-04,8.01460129e-04
1.88000000e+00,0.00000000e+00,3.14847420e-08,1.16328242e-06,4.47226002e-06,1.06946868e-05,2.07746004e-05,3.55366265e-05,5.52331658e-05,8.00748153e-05,1.10471370e-04,1.46469409e-04,1.87885572e-04,2.34558393e-04,2.86091600e-04,3.42197826e-04,4.02463922e-04,4.66141342e-04,5.32650812e-04,6.01323667e-04,6.71548851e-04,7.42560525e-04
1.88800000e+00,0.00000000e+00,-9.04519892e-08,6.44696264e-07,3.25291463e-06,8.45584374e-06,1.71873551e-05,3.02691711e-05,4.79543199e-05,7.04593425e-05,9.82182720e-05,1.31303241e-04,1.69546331e-04,2.12818198e-04,2.60759312e-04,3.13104956e-04,3.69474575e-04,4.29155912e-04,4.91602267e-04,5.56165791e-04,6.22247370e-04,6.89099345e-04
1.89600000e+00,0.00000000e+00,-1.84181147e-07,2.34218148e-07,2.26786727e-06,6.61898586e-06,1.42048907e-05,2.58386756e-05,4.17711440e-05,6.22218159e-05,8.76439837e-05,1.18131125e-04,1.53528594e-04,1.93737524e-04,2.38432936e-04,2.87369812e-04,3.40198201e-04,3.96241782e-04,4.54985873e-04,5.15802089e-04,5.78101954e-04,6.41155783e-04
1.90400000e+00,0.00000000e+00,-2.49698091e-07,-6.79763057e-08,1.51776234e-06,5.18555212e-06,1.18298036e-05,2.22493333e-05,3.66899371e-05,5.53711601e-05,7.87605205e-05,1.06968589e-04,1.39851804e-04,1.77340091e-04,2.19140796e-04,2.65025661e-04,3.14673260e-04,3.67442697e-04,4.22850662e-04,4.80286964e-04,5.39172567e-04,5.98795480e-04
1.91200000e+00,0.00000000e+00,-2.87063830e-07,-2.61971639e-07,1.00266571e-06,4.15597775e-06,1.00631834e-05,1.95032641e-05,3.27142873e-05,4.99128794e-05,7.15757198e-05,9.78261992e-05,1.28529642e-04,1.63643020e-04,2.02903746e-04,2.46097415e-04,2.92928980e-04,3.42792281e-04,3.95234648e-04,4.49662904e-04,5.05506355e-04,5.62070360e-04
1.92000000e+00,0.00000000e+00,-2.96404922e-07,-3.48112623e-07,7.22064170e-07,3.52969294e-06,8.90460984e-06,1.76005097e-05,2.98450634e-05,4.58490439e-05,6.60932205e-05,9.07095361e-05,1.19569990e-04,1.52656785e-04,1.89735120e-04,2.30601571e-04,2.74985277e-04,3.22313952e-04,3.72164737e-04,4.23960374e-04,4.77137524e-04,5.31018494e-04
1.92800000e+00,0.00000000e+00,-2.77913271e-07,-3.27003764e-07,6.74866176e-07,3.30512411e-06,8.35215445e-06,1.65390332e-05,2.80804123e-05,4.31782836e-05,6.23124524e-05,8.56191768e-05,1.12974910e-04,1.44385190e-04,1.79640695e-04,2.18546170e-04,2.60852704e-04,3.06020859e-04,3.53656653e-04,4.03197739e-04,4.54087255e-04,5.05663993e-04
1.93600000e+00,0.00000000e+00,-2.31845831e-07,-1.99508233e-07,8.59404236e-07,3.47969782e-06,8.40238549e-06,1.63147250e-05,2.74157633e-05,4.18957909e-05,6.02286374e-05,8.25506935e-05,1.08740637e-04,1.38825361e-04,1.72618677e-04,2.09930769e-04,2.50532420e-04,2.93915847e-04,3.39714903e-04,3.87381218e-04,4.36363648e-04,4.86016949e-04
1.94400000e+00,0.00000000e+00,-1.58524189e-07,3.32537881e-08,1.27343871e-06,4.04984739e-06,9.05037702e-06,1.69214126e-05,2.78438392e-05,4.19933326e-05,5.98328008e-05,8.14946642e-05,1.06857592e-04,1.35967746e-04,1.68659708e-04,2.04746449e-04,2.44016190e-04,2.85991447e-04,3.30332757e-04,3.76504868e-04,4.23961697e-04,4.72073406e-04
1.95200000e+00,0.00000000e+00,-5.83340305e-08,3.69907372e-07,1.91416312e-06,5.01102210e-06,1.02897217e-05,1.83508764e-05,2.93546739e-05,4.34592699e-05,6.11117940e-05,8.24366963e-05,1.07310399e-04,1.35796146e-04,1.67746885e-04,2.02975831e-04,2.41286397e-04,2.82229894e-04,3.25492273e-04,3.70550600e-04,4.16863308e-04,4.63815361e-04
1.96000000e+00,0.00000000e+00,6.82755168e-08,8.08825713e-07,2.77821100e-06,6.35769905e-06,1.21125471e-05,2.05928700e-05,3.19356371e-05,4.62785877e-05,6.40483279e-05,8.53574621e-05,1.10077930e-04,1.38287749e-04,1.69855806e-04,2.04593125e-04,2.42316092e-04,2.82603170e-04,3.25164332e-04,3.69488218e-04,4.15037337e-04,4.61210814e-04
1.96800000e+00,0.00000000e+00,2.20792677e-07,1.34813362e-06,3.86166412e-06,8.08339746e-06,1.45095364e-05,2.36351452e-05,3.55714649e-05,5.04329319e-05,6.86210166e-05,9.02327480e-05,1.15133351e-04,1.43413188e-04,1.74954627e-04,2.09564189e-04,2.47069058e-04,2.87073071e-04,3.29308715e-04,3.73275503e-04,4.18439669e-04,4.64213841e-04
1.97600000e+00,0.00000000e+00,3.98643951e-07,1.98571160e-06,5.16006231e-06,1.01806956e-05,1.74699517e-05,2.74634829e-05,4.02442971e-05,5.59006552e-05,7.48044322e-05,9.70335156e-05,1.22444191e-04,1.51136617e-04,1.83004148e-04,2.17846620e-04,2.55499901e-04,2.95591304e-04,3.37874202e-04,3.81858310e-04,4.27013333e-04,4.72764713e-04
1.98400000e+00,0.00000000e+00,6.01195187e-07,2.71920062e-06,6.66841454e-06,1.26412503e-05,2.09816617e-05,3.20617279e-05,4.59337217e-05,6.26568722e-05,8.25691694e-05,1.05725975e-04,1.31972422e-04,1.61415792e-04,1.93957901e-04,2.29389857e-04,2.67554165e-04,3.08099607e-04,3.50798699e-04,3.95170707e-04,4.40688634e-04,4.86790040e-04
1.99200000e+00,0.00000000e+00,8.27752783e-07,3.54600737e-06,8.38121156e-06,1.54558184e-05,2.50311731e-05,3.74118285e-05,5.26168243e-05,7.06735210e-05,9.18819210e-05,1.16271671e-04,1.43674557e-04,1.74202183e-04,2.07762278e-04,2.44135313e-04,2.83168469e-04,3.24529896e-04,3.68009390e-04,4.13135139e-04,4.59383338e-04,5.06202962e-04
2.00000000e+00,0.00000000e+00,1.07756504e-06,4.46331021e-06,1.02924398e-05,1.86142809e-05,2.96036642e-05,4.34938818e-05,6.02682450e-05,7.99194348e-05,1.02705563e-04,1.28627579e-04,1.57501753e-04,1.89441090e-04,2.24356653e-04,2.62016521e-04,3.02270667e-04,3.44804432e-04,3.89422924e-04,4.35662619e-04,4.83002873e-04,5.30903362e-04
